# threshold=0.2700
timestamp,ue_id,gnb,rsrp_kpm,sinr_kpm,rsrp_rrc,rsrq_rrc,sinr_rrc,thp_dl,thp_ul,prb_dl,rlc_delay,score,ho_triggered,ho_count
2026-03-29 16:28:50.934,102,source,-120.00,0.00,-85.00,-11.00,22.50,0.2,687.2,5,0.00,0.3135,0,0
2026-03-29 16:28:51.034,102,source,-120.00,0.00,-85.00,-11.00,22.50,0.0,687.0,0,0.00,0.3182,0,0
2026-03-29 16:28:51.134,102,source,-120.00,0.00,-85.00,-11.00,22.50,0.2,687.1,5,0.00,0.3135,0,0
2026-03-29 16:28:51.234,102,source,-120.00,0.00,-85.00,-11.00,22.50,0.2,687.0,5,0.00,0.3135,0,0
2026-03-29 16:28:51.334,102,source,-120.00,0.00,-85.00,-11.00,22.50,0.2,687.0,5,0.00,0.3135,0,0
2026-03-29 16:28:51.434,102,source,-120.00,0.00,-85.00,-11.00,22.50,0.2,687.2,5,0.00,0.3135,0,0
2026-03-29 16:28:51.534,102,source,-120.00,0.00,-85.00,-11.00,22.50,0.2,687.0,5,0.00,0.3135,0,0
2026-03-29 16:28:51.634,102,source,-120.00,0.00,-85.00,-11.00,22.50,0.2,697.1,5,0.00,0.3135,0,0
2026-03-29 16:28:51.734,102,source,-120.00,0.00,-88.00,-11.00,22.00,0.2,698.5,10,0.00,0.3026,0,0
2026-03-29 16:28:51.834,102,source,-120.00,0.00,-88.00,-11.00,22.00,0.2,700.6,5,0.00,0.3073,0,0
2026-03-29 16:28:51.934,102,source,-120.00,0.00,-88.00,-11.00,22.00,0.2,700.5,5,0.00,0.3073,0,0
2026-03-29 16:28:52.034,102,source,-120.00,0.00,-88.00,-11.00,22.00,0.2,697.3,5,0.00,0.3073,0,0
2026-03-29 16:28:52.134,102,source,-120.00,0.00,-88.00,-11.00,22.00,0.2,687.0,5,0.00,0.3073,0,0
2026-03-29 16:28:52.234,102,source,-120.00,0.00,-88.00,-11.00,22.00,0.2,670.6,5,0.00,0.3072,0,0
2026-03-29 16:28:52.334,102,source,-120.00,0.00,-88.00,-11.00,22.00,0.2,687.0,5,0.00,0.3073,0,0
2026-03-29 16:28:52.434,102,source,-120.00,0.00,-88.00,-11.00,22.00,0.2,703.8,5,0.00,0.3073,0,0
2026-03-29 16:28:52.534,102,source,-120.00,0.00,-88.00,-11.00,22.00,0.2,703.8,5,0.00,0.3073,0,0
2026-03-29 16:28:52.634,102,source,-120.00,0.00,-88.00,-11.00,22.00,0.2,704.0,5,0.00,0.3073,0,0
2026-03-29 16:28:52.734,102,source,-120.00,0.00,-93.00,-11.00,22.00,0.2,684.9,10,0.00,0.2921,0,0
2026-03-29 16:28:52.834,102,source,-120.00,0.00,-93.00,-11.00,22.00,0.2,690.6,5,0.00,0.2969,0,0
2026-03-29 16:28:52.934,102,source,-120.00,0.00,-93.00,-11.00,22.00,0.2,687.0,5,0.00,0.2968,0,0
2026-03-29 16:28:53.034,102,source,-120.00,0.00,-93.00,-11.00,22.00,0.2,687.0,5,0.00,0.2968,0,0
2026-03-29 16:28:53.134,102,source,-120.00,0.00,-93.00,-11.00,22.00,0.2,687.2,5,0.00,0.2968,0,0
2026-03-29 16:28:53.234,102,source,-120.00,0.00,-93.00,-11.00,22.00,0.2,700.5,5,0.00,0.2969,0,0
2026-03-29 16:28:53.334,102,source,-120.00,0.00,-93.00,-11.00,22.00,0.2,703.8,5,0.00,0.2969,0,0
2026-03-29 16:28:53.434,102,source,-120.00,0.00,-96.00,-11.00,21.50,0.2,702.1,10,0.00,0.2859,0,0
2026-03-29 16:28:53.534,102,source,-120.00,0.00,-96.00,-11.00,21.50,0.2,780.3,5,0.00,0.2909,0,0
2026-03-29 16:28:53.634,102,source,-120.00,0.00,-96.00,-11.00,21.50,0.2,1108.9,5,0.00,0.2919,0,0
2026-03-29 16:28:53.734,102,source,-120.00,0.00,-98.00,-11.00,21.00,0.2,1258.6,10,0.00,0.2834,0,0
2026-03-29 16:28:53.834,102,source,-120.00,0.00,-98.00,-11.00,21.00,0.2,1972.7,5,0.00,0.2903,0,0
2026-03-29 16:28:53.934,102,source,-120.00,0.00,-99.00,-11.00,21.00,1.0,2332.1,11,0.00,0.2836,0,0
2026-03-29 16:28:54.034,102,source,-120.00,0.00,-99.00,-11.00,21.00,3.5,2428.2,29,0.00,0.2669,0,0
2026-03-29 16:28:54.134,102,source,-120.00,0.00,-99.00,-11.00,21.00,4.0,2354.3,30,0.00,0.2658,0,0
